store_id,sp_id,group,segment,apr_sph,may_sph,hours,apr_sales,may_sales,apr_quantity,may_quantity,apr_price,may_price,apr_rts,may_rts
8,T8_2,Treatment,4.0,1709.7235761512145,1757.2735221995188,140,239361.30066117004,246018.29310793264,100.2303496745655,101.03575949726547,203.2880609231947,196.36939221660873,0.011784227025302355,0.004430020250824416
8,T8_3,Treatment,1.0,1239.3958599178136,1519.1095812983478,140,173515.4203884939,212675.3413817687,97.51741556779302,111.12889664659467,195.47235260307716,198.84823779801428,0.00950487643454739,0.016588264638450638
8,T8_4,Treatment,3.0,1588.3449599627163,1702.9960131800733,140,222368.29439478027,238419.44184521027,97.04411118801121,98.59592532658685,201.8956772067448,199.69833217287547,0.010536735613661002,0.00029930476528479183
8,T8_5,Treatment,1.0,1261.6468074008444,1544.519792551564,140,176630.55303611822,216232.77095721895,99.32699722286814,112.9971646183532,194.76325640433848,188.90320137473702,0.010489530692599358,0.018165644983024212
9,T9_1,Treatment,1.0,984.9559145843468,1212.1127871988676,140,137893.82804180856,169695.79020784146,96.45028288277072,110.4115622858711,205.83270581400063,202.52391049861293,0.011547634841393614,0.01761941832711999
9,T9_2,Treatment,2.0,1385.9868246939986,1565.353570902045,140,194038.1554571598,219149.4999262863,98.00739686989559,102.87905924096951,203.92627766929817,205.64765321924997,0.010909316689457228,0.0084804645328348
9,T9_3,Treatment,3.0,1675.3985215420464,1786.0163125612671,140,234555.7930158865,250042.2837585774,98.32551186268347,102.79012519203987,197.58253015801537,199.87383890208363,0.009773271222607906,0.00022116121940151182
9,T9_4,Treatment,3.0,1604.8334781204694,1709.961903189567,140,224676.6869368657,239394.66644653937,100.91431294150843,100.10010413435002,203.38477964105724,198.8253049004091,0.011075175001263796,0.0007732234029366391
9,T9_5,Treatment,3.0,1499.707614476883,1604.0490556821696,140,209959.0660267636,224566.86779550376,99.6644692295638,98.68586838223152,200.55308406725854,196.13864392104392,0.01222329986534008,0.003494687090943696
10,T10_1,Treatment,4.0,2220.966342601847,2271.8103557152467,140,310935.2879642586,318053.4498001345,97.04288526624694,96.67868159479676,205.19759512790657,196.29543784282413,0.008762154175028328,0.0011947521489850629
10,T10_2,Treatment,3.0,1627.1304109131627,1746.8193321169751,140,227798.25752784277,244554.70649637652,100.39211001914748,100.09858021264334,204.50627315462296,201.84623688509484,0.011221547688957029,0.001322230387843422
10,T10_3,Treatment,4.0,1796.877564601733,1839.3968340624622,140,251562.85904424262,257515.55676874472,100.30736688844638,96.04246230570162,201.34532488114564,180.49911571020067,0.010928188370840673,0.002388265092370877
10,T10_4,Treatment,4.0,2174.6997643699146,2220.811862268078,140,304457.96701178805,310913.66071753093,95.4423941220144,96.48452145796088,195.35190949366557,185.91556873662518,0.010714348383554579,0.004768056424735682
10,T10_5,Treatment,1.0,1115.0311658721544,1372.058636206427,140,156104.36322210162,192088.2090688998,103.26261747881114,116.0169874570535,205.18002595238733,211.98423475023174,0.011308069574618128,0.016744682907283565
11,T11_1,Treatment,1.0,1191.620299759043,1466.933057128614,140,166826.84196626602,205370.62799800598,100.77274216022401,117.46335086270078,197.15532385521198,193.21656917612268,0.010568347683048339,0.017202934025492563
11,T11_2,Treatment,4.0,2026.3704303574082,2066.558128551008,140,283691.86025003716,289318.1379971411,101.56508139678411,103.83283964327461,202.8967855338285,192.45729980797697,0.011381078884726772,0.0042791670196233355
11,T11_3,Treatment,1.0,1263.8379422482103,1549.8349050521715,140,176937.31191474944,216976.88670730402,99.75243860516812,113.56155507861013,206.92445897706287,202.36659352796795,0.0096299063808407,0.017184502333243673
11,T11_4,Treatment,3.0,1512.161731911528,1617.8828194692333,140,211702.6424676139,226503.59472569264,99.12736797385453,100.00453520166725,188.34648158339274,183.7917591270248,0.009255923933001939,0.0003156907826122866
11,T11_5,Treatment,4.0,1824.0515536478335,1864.2157076747174,140,255367.2175106967,260990.19907446043,97.19743507596424,96.67298262432091,208.57866397465432,204.36087247009192,0.009507573137123717,0.002790431221118245
12,T12_1,Treatment,4.0,1770.4686802084802,1810.6237913106015,140,247865.61522918724,253487.3307834842,97.65163606712885,96.48094890178649,198.8172734577681,189.32906032029797,0.010485999116535846,0.0028202153883966265
12,T12_2,Treatment,4.0,2029.7226174148618,2074.9980613701673,140,284161.16643808066,290499.7285918234,101.20269465393467,103.37073736265215,196.11703598989172,184.6680772673184,0.008478222209074422,0.0008488457215361873
12,T12_3,Treatment,4.0,1951.95000393057,2007.1272888496285,140,273273.0005502798,280997.820438948,96.81885925232115,95.8928717185068,198.4808822754336,186.92236360682523,0.009709916744503718,0.003410182091261804
12,T12_4,Treatment,4.0,1824.07456373225,1864.660776341941,140,255370.438922515,261052.50868787174,104.2615664966102,102.4595443209186,200.06337310725988,194.6554035750864,0.010322978380136986,0.002180232648084906
12,T12_5,Treatment,1.0,1271.4441485463717,1566.617892424338,140,178002.18079649203,219326.5049394073,99.784743945814,114.49286144743238,201.54150841952517,204.1401586167213,0.010551732795039098,0.0176762355719869
13,T13_1,Treatment,4.0,1741.7155631584944,1783.3756433507558,140,243840.17884218923,249672.59006910582,100.38721147890773,96.7600752840669,197.51185868721237,191.96712106716328,0.010534495045400197,0.002555677824324507
13,T13_2,Treatment,3.0,1597.5383611725892,1717.0391042408949,140,223655.3705641625,240385.4745937253,103.5731460789923,103.28860305796788,198.38075661573987,199.71174491656183,0.01001654973093705,0.0003182562690368083
13,T13_3,Treatment,1.0,1105.3771248383923,1363.3745844469336,140,154752.79747737493,190872.4418225707,102.37450282325786,115.36783565967973,198.9257534533873,208.42252457501993,0.011449946217985568,0.01948057779150971
13,T13_4,Treatment,4.0,1928.4464767635848,1963.1927068094835,140,269982.50674690184,274846.9789533277,99.95981978500483,98.4264438950058,203.66093053029442,193.403678490431,0.01313195312917501,0.005975610210279719
13,T13_5,Treatment,4.0,1745.427723194099,1791.6069593429108,140,244359.88124717385,250824.9743080075,102.5603916516092,105.72180992176231,202.28291723737854,191.16269829632265,0.009830586969161035,0.003112355428355468
14,T14_1,Treatment,3.0,1516.9037870098582,1610.596065470671,140,212366.53018138016,225483.44916589392,103.28950427339294,102.11528280935643,210.59994851119836,202.3470085119201,0.008766151362718088,-0.0005185434849969816
14,T14_2,Treatment,2.0,1433.329144525205,1625.392480777034,140,200666.08023352872,227554.94730878476,101.32481107214551,106.01952418195177,199.67172923117164,189.59151427229176,0.009846789788028743,0.007668710237361015
14,T14_3,Treatment,1.0,1143.7664194102929,1405.0562764953347,140,160127.298717441,196707.87870934687,99.9232845032851,114.20028936239142,197.5695599754009,196.09611762717114,0.011556492456966615,0.01892461586820627
14,T14_4,Treatment,3.0,1563.113984888119,1665.306563896535,140,218835.95788433665,233142.9189455149,97.97033699992338,95.9388649071393,187.0002027861795,189.73142306824516,0.01038941650872753,0.001213790920812995
15,T15_1,Treatment,3.0,1643.7884986542224,1757.6558188948172,140,230130.38981159113,246071.81464527443,101.65159023705166,99.48104717579237,203.72926893129,198.34853287857018,0.008601622897448279,-0.0005185434849969816
15,T15_2,Treatment,1.0,1253.9102675475453,1546.140139876991,140,175547.43745665633,216459.61958277875,100.77324914967784,109.85674078854835,197.1428153249476,200.71203487820745,0.010724990254206025,0.017786505345099554
15,T15_3,Treatment,4.0,1851.9179775503878,1888.2729791064144,140,259268.5168570543,264358.217074898,99.99458826930605,101.76595234483486,198.4576397700545,177.98865828048756,0.010360832979267981,0.003645518996559361
15,T15_4,Treatment,1.0,1174.0958488756187,1451.0041636560313,140,164373.41884258663,203140.5829118444,103.14887472785732,114.87880705177177,203.39804824451076,209.8437471441934,0.01000094599447341,0.018345103843168238
16,T16_1,Treatment,1.0,866.3266578077966,1072.6096652115589,140,121285.73209309152,150165.35312961825,99.41928131112194,112.81611752172269,204.2849484620981,205.6282882673644,0.010162550445206756,0.01831159911834341
16,T16_2,Treatment,4.0,1815.1748900883392,1854.5164250973698,140,254124.4846123675,259632.2995136318,100.6352683291439,100.31741420296852,200.03014011361586,180.79261535562486,0.009187979501326712,0.0006231111601875315
16,T16_3,Treatment,2.0,1382.2469513898968,1552.0431971451305,140,193514.57319458557,217286.04760031827,98.4187100117066,101.1671354861541,207.86243504038745,202.9334054910781,0.009442357523005013,0.006693242741145588
16,T16_4,Treatment,2.0,1465.4478872266245,1650.8385172693636,140,205162.70421172742,231117.39241771091,98.36130182433234,100.0789014641816,193.96238763934815,199.94780202679257,0.010188365356919306,0.005945127660780742
17,T17_1,Treatment,1.0,1252.0017459730132,1538.3128402341401,140,175280.24443622184,215363.7976327796,97.92634495811286,108.54125668704584,202.22668001820261,200.59551245922182,0.011137349121978134,0.01805593071543788
17,T17_2,Treatment,1.0,1021.4679346053083,1251.8014375191751,140,143005.51084474317,175252.20125268452,98.46261445761908,116.66716369690982,190.7830855703476,186.1357838975521,0.011051649409510879,0.016965272443173994
17,T17_3,Treatment,4.0,1879.8279752377946,1929.5612497920804,140,263175.9165332912,270138.57497089123,99.84220558603484,99.27864124837166,192.4339370784804,179.57379745497747,0.008453585364814544,7.742015001249106e-05
17,T17_4,Treatment,2.0,1296.5960676664527,1471.1514457150586,140,181523.44947330336,205961.2024001082,98.68856620816749,98.9611296941529,201.71852089909675,197.61054228826063,0.009358902836890544,0.006039377493383432
18,T18_1,Treatment,4.0,2001.542509264911,2036.7577100486476,140,280215.95129708754,285146.0794068107,99.15037174157125,100.57860513153416,201.73553770541832,191.91582483628855,0.011238336869719038,0.002767430820775736
18,T18_2,Treatment,4.0,1745.4492186837476,1789.105416572125,140,244362.89061572467,250474.7583200975,100.8963809576616,100.543009134449,193.1602331109961,180.48990877988265,0.011245434798779399,0.004506754513909203
18,T18_3,Treatment,2.0,1408.829318805291,1590.070454923936,140,197236.10463274075,222609.86368935104,100.11327017376685,101.12173548777291,194.2414618608103,192.13640178683735,0.010852796612607619,0.007977624858851309
18,T18_4,Treatment,1.0,1177.4860424824692,1447.2600336121725,140,164848.04594754567,202616.40470570416,102.96894327600492,113.57593596207496,202.5159672375276,195.10788726766611,0.008607603582501644,0.014716914984925321
19,T19_1,Treatment,1.0,1283.518166804392,1576.0338594809323,140,179692.54335261488,220644.7403273305,100.29447222415443,114.56374571997762,203.8611567774571,209.1358647180984,0.011023920759431906,0.017879142515826944
19,T19_2,Treatment,1.0,1139.499823491978,1404.5988115866176,140,159529.97528887694,196643.83362212646,99.10695303058698,115.83285609702266,197.68814592994084,198.31769007411552,0.011076591534669156,0.017726453045695895
19,T19_3,Treatment,4.0,2129.3907706969844,2180.4148997832663,140,298114.70789757784,305258.0859696573,101.2040620557367,98.12076670678864,198.7426085474215,182.2023633769676,0.008964541422996932,0.0022245552549652846
19,T19_4,Treatment,3.0,1552.5891318894764,1666.5902785682647,140,217362.4784645267,233322.63899955706,100.44165303045953,100.35685797246462,201.6060265487089,201.95813322033513,0.009174469141131101,-0.0005185434849969816
20,T20_1,Treatment,4.0,1848.3184255845188,1900.1518642446972,140,258764.57958183263,266021.26099425764,97.60772945693112,97.35638671380825,197.8225440092196,188.71490966881333,0.008650191068122344,0.001348242424129926
20,T20_2,Treatment,1.0,1123.0511481174608,1382.643185225124,140,157227.16073644452,193570.04593151735,102.05890436672465,116.83758078021823,201.25042667175484,207.63427409846477,0.009478111769634355,0.018152546994194198
20,T20_3,Treatment,3.0,1557.5673016996302,1667.0482263333345,140,218059.42223794822,233386.75168666683,99.8606473014093,97.25414308482054,205.94451311661038,198.4096613626009,0.011472103237174573,0.0005051144070060268
20,T20_4,Treatment,4.0,1856.6153444631025,1896.3041405629267,140,259926.14822483435,265482.57967880974,98.39165999783008,98.19832514984627,202.46216133111812,193.2204224368219,0.009704100353085233,0.0023784029497630043
21,T21_1,Treatment,2.0,1402.7535342406243,1588.8358314616933,140,196385.4947936874,222437.01640463705,98.40525963167187,101.71483170743953,198.03955340431776,192.5436152371998,0.010828227286843423,0.00851316388460813
21,T21_2,Treatment,4.0,1812.5911004970517,1853.3195976212521,140,253762.75406958724,259464.7436669753,98.83517584249051,98.31467666922407,197.90855602845647,195.53153826004413,0.012007007749654902,0.0027330351702195207
21,T21_3,Treatment,1.0,1177.8863892187992,1451.001754086808,140,164904.0944906319,203140.24557215313,102.10753037848065,115.31117840911146,191.71475246075934,196.3924854354909,0.009600322078415947,0.014936860824150506
21,T21_4,Treatment,1.0,1094.2152994349537,1356.292967196102,140,153190.1419208935,189881.01540745428,99.16032007131345,111.48156838654576,194.88432864886423,191.5281077075327,0.009608139096521993,0.016560554204311975
22,T22_1,Treatment,3.0,1617.07694644397,1729.6417814267884,140,226390.7725021558,242149.84939975038,98.1141522721416,93.89546874488997,198.64804886723604,199.52472968974124,0.011236883301281886,0.002261098923275709
22,T22_2,Treatment,2.0,1389.5038324487634,1571.3829754863107,140,194530.53654282689,219993.6165680835,97.72647648668281,99.51309722317244,202.38334724480228,196.2117551132471,0.010228067202762247,0.006802597672080579
22,T22_3,Treatment,4.0,1695.8731696020784,1747.575738558308,140,237422.243744291,244660.60339816313,100.09482951729237,100.05570924519586,199.89447659012166,189.08294991974878,0.00885184061359536,0.0015482894321471323
22,T22_4,Treatment,1.0,909.8903833643943,1123.1224560660798,140,127384.6536710152,157237.14384925118,98.16774193295542,112.80321702019755,199.41299721606043,193.2008680755422,0.00968504039211678,0.01563548679939774
23,T23_1,Treatment,4.0,1716.9361534616846,1759.7020602532627,140,240371.06148463584,246358.28843545678,100.84532718244705,98.90427156511838,207.60522649687107,197.06653772885602,0.011021778820506301,0.0018258605936873039
23,T23_2,Treatment,4.0,2282.7479410013234,2327.6210597054687,140,319584.7117401853,325866.9483587656,104.46617723717323,104.1984544594859,192.28210612900548,180.0210113533305,0.01047140859342981,0.003674506433983279
23,T23_3,Treatment,3.0,1495.8689683910848,1601.7570335034666,140,209421.65557475187,224245.98469048532,103.07658951772525,102.66841488188098,205.4677800401286,209.3345045929001,0.008855479322869035,-0.0005086761229525253
23,T23_4,Treatment,3.0,1513.4994014934816,1612.1338881159352,140,211889.91620908742,225698.7443362309,102.1640449331614,103.84688304304225,205.60053686555807,204.07580424305564,0.009928406282990472,-0.0005185434849969816
24,T24_1,Treatment,3.0,1557.1216082121327,1672.7169212357812,140,217997.02514969857,234180.36897300938,96.91932814559169,97.63747230574285,200.4999083083714,206.73636390442243,0.010839333701759959,0.0012795520320015431
24,T24_2,Treatment,1.0,944.6640495829929,1165.3588418386232,140,132252.966941619,163150.23785740725,96.9705584050039,108.49954309784452,199.48541823718256,201.27103104899567,0.008948553607445394,0.016082028371037636
24,T24_3,Treatment,3.0,1631.100754727622,1741.4874422078599,140,228354.10566186707,243808.24190910038,102.6005108673486,101.9302228670429,193.69594845301677,191.51126304971197,0.010768339704846247,0.002077031121098835
24,T24_4,Treatment,1.0,1021.6338396157396,1254.3250483707643,140,143028.73754620354,175605.506771907,96.52383776527385,109.35269414763293,202.79257081601108,199.34765651852769,0.010678395124191576,0.01807733285176278
25,T25_1,Treatment,2.0,1374.9528833833876,1558.020793989001,140,192493.40367367427,218122.91115846013,98.68016867133731,104.34778445599991,201.7986359376414,197.95923917659664,0.00981310431240656,0.007656214081799123
25,T25_2,Treatment,4.0,1876.1176277016502,1917.0146592230985,140,262656.467878231,268382.0522912338,100.70408624994671,96.94584715477124,200.69477446144145,204.66920309790487,0.01003816450865675,0.002100334240729702
25,T25_3,Treatment,1.0,1282.6916759905062,1576.448855847439,140,179576.83463867087,220702.83981864146,99.58164270343433,114.44438895643155,195.09954702461602,196.7113628571657,0.009579583795872117,0.016191359716137402
25,T25_4,Treatment,3.0,1653.6314596907491,1774.096495724061,140,231508.40435670488,248373.50940136853,99.7567717101252,99.94207150673576,204.0810305152736,204.58311180555526,0.00874867924962717,-0.0005185434849969816
26,T26_1,Treatment,4.0,1807.0784790074401,1846.0091427350355,140,252990.9870610416,258441.27998290496,99.8053185846821,97.41524820015637,204.45031268232668,198.45362758217743,0.00973538036085578,0.0023550973242368717
26,T26_2,Treatment,3.0,1586.879019649329,1697.938540332864,140,222163.06275090604,237711.39564660095,98.63794710274428,94.74835715772166,194.64882286843834,188.51496175316677,0.010635856128999395,-0.0005185434849969816
26,T26_3,Treatment,1.0,1091.9722217921467,1350.7946795220973,140,152876.11105090054,189111.25513309363,98.32522371305274,111.02150739447775,199.32814363415972,195.3948239354917,0.010294919358548338,0.017842073666909042
26,T26_4,Treatment,2.0,1403.514180215105,1588.0886065861598,140,196491.9852301147,222332.4049220624,99.63118893933107,104.34209740660386,209.06917770837728,204.2182951228421,0.009204338417974418,0.006479891788288823
27,T27_1,Treatment,4.0,2091.0801655370146,2135.517833115603,140,292751.22317518207,298972.4966361844,98.72424439826092,97.69162655836207,196.99051534736742,183.9603452620499,0.010584964008951156,0.0027489737663245074
27,T27_2,Treatment,1.0,895.7430339212877,1099.9124014933623,140,125404.02474898029,153987.73620907072,103.8285644267387,118.05997263181784,198.58527505519604,194.00261811156443,0.009867734411590633,0.016685780365763528
27,T27_3,Treatment,2.0,1420.5209586606763,1607.286197150691,140,198872.9342124947,225020.06760109673,100.90642149654303,102.13421165259041,196.9144506397714,200.28202255459541,0.011099136398068025,0.00799648612767668
27,T27_4,Treatment,2.0,1337.6243413740967,1519.2813385126944,140,187267.40779237353,212699.3873917772,100.13238638178036,100.11186666927388,205.1014910273198,204.68164555683003,0.010772500532755422,0.007159049240289478
28,T28_1,Treatment,3.0,1539.4809717496707,1653.673988558327,140,215527.3360449539,231514.3583981658,97.88037272167443,95.9018152643637,198.82912499204213,199.50720780375528,0.009767993816010985,-0.0005185434849969816
28,T28_2,Treatment,4.0,1727.721447976698,1776.161708280417,140,241881.00271673774,248662.6391592584,102.12457107890089,102.76334936969268,200.23387864918752,181.3456811734985,0.010029186896156608,0.0023264070322145058
28,T28_3,Treatment,4.0,1985.8640532271452,2035.8858002621394,140,278020.9674518003,285024.0120366995,100.13020100503523,98.9830237617142,193.3226220338667,178.1541101790628,0.009940661564112021,0.0012042389259091825
28,T28_4,Treatment,2.0,1422.1870452177816,1610.7013597957427,140,199106.18633048944,225498.190371404,97.83692836975513,99.09764938799727,197.39998337093795,201.07230181760332,0.01100809525694243,0.00911141150483236
29,T29_1,Treatment,4.0,1746.959161813575,1784.2795192018218,140,244574.2826539005,249799.13268825505,100.83751508378658,101.15922647000752,192.08537064602203,178.8217879685079,0.010132442211988762,0.00234106477394341
29,T29_2,Treatment,3.0,1653.1788062800808,1769.8880215576078,140,231445.03287921133,247784.3230180651,101.72316887455143,104.43497951405305,204.25054906567684,199.83623652889145,0.011574514351781466,0.0015564752417592132
29,T29_3,Treatment,3.0,1645.560952182069,1759.6090721415171,140,230378.53330548966,246345.2700998124,100.63331929370096,102.36841080781204,204.9763463773177,199.79248849997347,0.010175666674184517,-0.0004584117740076149
29,T29_4,Treatment,2.0,1334.0795833625873,1512.8498369294543,140,186771.1416707622,211798.9771701236,100.45517682339499,105.01173452795638,195.1669838651654,186.77051676205073,0.01023734441186734,0.0083184126291888
30,T30_1,Treatment,1.0,1204.0603221877589,1478.096856042493,140,168568.44510628624,206933.55984594903,100.22869111651637,113.19024917726253,203.67422632715912,202.6856837008019,0.010620480716036319,0.017457757997959338
30,T30_2,Treatment,1.0,1173.2438290343198,1444.3484246928695,140,164254.13606480477,202208.7794570017,96.227316520624,107.31692926097001,208.13938779910472,212.5201265624643,0.009354686158567677,0.015953470327827957
30,T30_3,Treatment,1.0,1276.325600000792,1573.046029199851,140,178685.5840001109,220226.44408797915,102.94907415814644,119.2627227042346,209.63877555631345,210.8795989625127,0.010610568569536094,0.018278065752946868
30,T30_4,Treatment,3.0,1599.762735580397,1713.0020186736879,140,223966.7829812556,239820.2826143163,98.08523561029318,96.06174299299836,197.7762129788393,204.19118720777857,0.010735133917257824,0.0015942531084669554
31,T31_1,Treatment,4.0,1731.541580759028,1775.6519049026595,140,242415.8213062639,248591.2666863723,100.1526476182676,101.64131633097531,203.73981143889344,187.73624871140274,0.011451604450026905,0.0037659533172389272
31,T31_2,Treatment,3.0,1600.2974171775977,1705.0693816279122,140,224041.63840486368,238709.7134279077,98.21133267416805,101.09666896067996,202.6509225267331,194.72585925098392,0.010266725839354446,0.0005794310900071697
31,T31_3,Treatment,2.0,1338.5702339618067,1512.9720505834146,140,187399.83275465295,211816.08708167804,100.64336360304488,102.02082965848314,190.55671649950378,195.3166632096045,0.010325856287238585,0.008782902000526048
